Country_Name,Country_Code,R,P_Value,correlation,Significant
Kyrgyz Republic,KGZ,-0.6177288945004474,0.00021344585545196037,NEG,True
Lao PDR,LAO,-0.7463737253635718,1.4299040326879096e-06,NEG,True
Latvia,LVA,-0.6215502727308638,0.0001899186871249911,NEG,True
Lebanon,LBN,0.47831004382223985,0.00649438529855459,POS,True
Lesotho,LSO,,,NO,False
Liberia,LBR,-0.9002847034326602,5.423940120619239e-12,NEG,True
Libya,LBY,,,NO,False
Liechtenstein,LIE,-0.20966080543222348,0.25763077594633427,NEG,False
Lithuania,LTU,-0.5859783208561916,0.0005327750511182499,NEG,True
Luxembourg,LUX,0.07733658852886281,0.679227615682402,POS,False
Madagascar,MDG,-0.8421799099172284,2.862100646145617e-09,NEG,True
Malawi,MWI,-0.8868090357582444,3.117191430030968e-11,NEG,True
Malaysia,MYS,-0.8993309482920451,6.187627437425909e-12,NEG,True
Maldives,MDV,,,NO,False
Mali,MLI,,,NO,False
Malta,MLT,-0.7561031069511752,8.688030290481831e-07,NEG,True
Marshall Islands,MHL,,,NO,False
Mauritania,MRT,-0.9233791806066366,1.3841929246426505e-13,NEG,True
Mauritius,MUS,-0.9006878863481352,5.1281145478717005e-12,NEG,True
Mexico,MEX,-0.9647566555821282,2.328835903582025e-18,NEG,True
"Micronesia, Fed. Sts.",FSM,0.6846884793579935,2.1530896853072722e-05,POS,True
Moldova,MDA,-0.6529680070007143,6.84008647020522e-05,NEG,True
Mongolia,MNG,-0.7269089789845153,3.6360039726665468e-06,NEG,True
Montenegro,MNE,0.9343238214315541,1.5906358282247677e-14,POS,True
Morocco,MAR,0.9876960552860476,6.3641739117124955e-25,POS,True
Mozambique,MOZ,-0.9002691590134981,5.435655048337793e-12,NEG,True
Myanmar,MMR,-0.7898975161862454,1.266472594347196e-07,NEG,True
Namibia,NAM,-0.981653097595091,2.0094319003647696e-22,NEG,True
Nauru,NRU,,,NO,False
Nepal,NPL,0.7275106850162237,3.5367753628100544e-06,POS,True
Netherlands,NLD,0.07757203514106058,0.6783028975180717,POS,False
New Zealand,NZL,0.9271736274799464,6.79383454159427e-14,POS,True
Nicaragua,NIC,-0.9537947938235498,1.101351316092927e-16,NEG,True
Niger,NER,-0.7196266448313567,5.053979497665814e-06,NEG,True
Nigeria,NGA,-0.8616505920588473,4.837505758476536e-10,NEG,True
North Macedonia,MKD,-0.55820155057572,0.0011016302738174493,NEG,True
Norway,NOR,-0.04332285966237273,0.8169982219764382,NEG,False
Oman,OMN,-0.6558739602769772,6.187071348653852e-05,NEG,True
Pakistan,PAK,-0.16208396603139766,0.38367722169292284,NEG,False
Palau,PLW,0.699448230133224,1.1965023555961159e-05,POS,True
Panama,PAN,-0.955819348249612,5.826915068636918e-17,NEG,True
Papua New Guinea,PNG,-0.959785747249493,1.5281545244485782e-17,NEG,True
Paraguay,PRY,-0.910674951718015,1.1779194089847245e-12,NEG,True
Peru,PER,-0.9670333035996549,8.97332778146141e-19,NEG,True
Philippines,PHL,-0.5780888803653607,0.0006591920201959283,NEG,True
Poland,POL,-0.6510947147025247,7.29307988043096e-05,NEG,True
Portugal,PRT,-0.6788250417752443,2.694155184697704e-05,NEG,True
Qatar,QAT,,,NO,False
Romania,ROU,-0.6744926849567034,3.169366517975921e-05,NEG,True
Russian Federation,RUS,-0.24608905737529763,0.18204329767690663,NEG,False
Rwanda,RWA,-0.5157372762118339,0.002982300942992784,NEG,True
Samoa,WSM,-0.9338760515944773,1.7502257689848832e-14,NEG,True
Sao Tome and Principe,STP,-0.877500156092165,9.215756034715965e-11,NEG,True
Senegal,SEN,-0.9856156037423871,6.0504564331045454e-24,NEG,True
Serbia,SRB,-0.3326065819916317,0.06751649791002928,NEG,False
Seychelles,SYC,,,NO,False
Sierra Leone,SLE,-0.875697187070443,1.1254101320737236e-10,NEG,True
Singapore,SGP,-0.108158036882593,0.5624846930415711,NEG,False
Slovak Republic,SVK,-0.3929063702772062,0.02877910496817183,NEG,True
Slovenia,SVN,0.4668632787914523,0.008103993319018801,POS,True
Solomon Islands,SLB,-0.9466081678305183,8.553431384578906e-16,NEG,True
Somalia,SOM,-0.2955482149711046,0.10648081901486543,NEG,False
South Africa,ZAF,-0.9575014223826489,3.355094334115708e-17,NEG,True
Spain,ESP,0.5015498156613981,0.0040466865752876,POS,True
Sri Lanka,LKA,-0.7307137606678437,3.048656115629338e-06,NEG,True
St. Kitts and Nevis,KNA,,,NO,False
St. Lucia,LCA,-0.4719667511033572,0.007348895995107671,NEG,True
St. Vincent and the Grenadines,VCT,0.4576017224946945,0.009642632426250746,POS,True
Suriname,SUR,-0.35334105931731324,0.05118892263290766,NEG,False
Sweden,SWE,-0.5379252146483388,0.0018012584704672954,NEG,True
Switzerland,CHE,-0.6775714070126478,2.8245990385445178e-05,NEG,True
Syrian Arab Republic,SYR,0.06211646995246703,0.7399208132618187,POS,False
Tajikistan,TJK,0.36738293529379484,0.04203575665090573,POS,True
Tanzania,TZA,-0.9614042920665338,8.511190194021346e-18,NEG,True
Thailand,THA,0.8254830088669064,1.0979441677608936e-08,POS,True
Timor-Leste,TLS,-0.9318950685772688,2.6508324168760948e-14,NEG,True
Togo,TGO,-0.8190608655294641,1.7743977264430298e-08,NEG,True
Tonga,TON,,,NO,False
Trinidad and Tobago,TTO,-0.7561169006498032,8.6817548585235e-07,NEG,True
Tunisia,TUN,0.994875986740211,2.0286798069764105e-30,POS,True
Turkey,TUR,0.9888739025826631,1.4904487172921943e-25,POS,True
Turkmenistan,TKM,,,NO,False
Tuvalu,TUV,,,NO,False
Uganda,UGA,-0.9667506432453433,1.0137485018877573e-18,NEG,True
Ukraine,UKR,-0.9347329793928537,1.4567062843479987e-14,NEG,True
United Arab Emirates,ARE,0.7759491450275389,2.9180638010928415e-07,POS,True
United Kingdom,GBR,-0.8721067821015913,1.660352973227845e-10,NEG,True
United States,USA,-0.3013796502231896,0.09943102757293804,NEG,False
Uruguay,URY,0.7407297632924353,1.890041173285166e-06,POS,True
Uzbekistan,UZB,0.13645804075263598,0.46418150346842685,POS,False
Vanuatu,VUT,,,NO,False
"Venezuela, RB",VEN,-0.8006038477561462,6.389915870347025e-08,NEG,True
Vietnam,VNM,0.9232062411999602,1.4285753806692985e-13,POS,True
World,WLD,-0.958924721521006,2.066189863757816e-17,NEG,True
"Yemen, Rep.",YEM,,,NO,False
Zambia,ZMB,-0.9420588676860375,2.7181657562307036e-15,NEG,True
Zimbabwe,ZWE,0.6834460489792052,2.2587903052501703e-05,POS,True
