Country_Name,Country_Code,R,P_Value,correlation,Significant
Albania,ALB,-0.34790000407354216,0.05513395865444427,NEG,False
Algeria,DZA,-0.8536051393003794,1.0400065368684242e-09,NEG,True
Angola,AGO,0.7794816172761966,2.3754803696420852e-07,POS,True
Argentina,ARG,0.6274098513436687,0.00015830582397753472,POS,True
Armenia,ARM,0.9248285272712655,1.0593757112295343e-13,POS,True
Australia,AUS,0.2725538234677669,0.13796712875754907,POS,False
Austria,AUT,-0.30390559732358047,0.09648921783390552,NEG,False
Azerbaijan,AZE,0.6128183163428014,0.0002474609970054728,POS,True
Bahrain,BHR,0.07714115440407153,0.679995532043151,POS,False
Bangladesh,BGD,0.8169469304974026,2.0696427388259176e-08,POS,True
Belarus,BLR,0.8296383224595365,7.96445276526396e-09,POS,True
Belgium,BEL,0.8325282044646892,6.338382201823448e-09,POS,True
Benin,BEN,-0.615437224406673,0.00022876530454632026,NEG,True
Bolivia,BOL,-0.14642112562189222,0.43187524540666894,NEG,False
Bosnia and Herzegovina,BIH,0.09911275954221886,0.5957872546406158,POS,False
Botswana,BWA,0.1033443450942088,0.5801015758471901,POS,False
Brazil,BRA,0.7525988487658813,1.0422884733240515e-06,POS,True
Brunei Darussalam,BRN,0.6107416341670708,0.0002632368446029085,POS,True
Bulgaria,BGR,0.6969126455462394,1.3268145349342543e-05,POS,True
Cambodia,KHM,-0.9393234782153571,5.2126810868358615e-15,NEG,True
Cameroon,CMR,0.7093574893383077,7.90656583772318e-06,POS,True
Canada,CAN,-0.42833844311390135,0.016214680738426274,NEG,True
Chile,CHL,0.09540851368671649,0.6096664713935955,POS,False
China,CHN,-0.9094563562399143,1.4222104093324428e-12,NEG,True
Colombia,COL,-0.1955655198924026,0.2917272573768494,NEG,False
"Congo, Dem. Rep.",COD,-0.21916332689048723,0.23618626939939158,NEG,False
"Congo, Rep.",COG,-0.02621645348589277,0.8886659528935799,NEG,False
Costa Rica,CRI,-0.22370379129713935,0.22637480457783815,NEG,False
Cote d'Ivoire,CIV,-0.6271887874571166,0.0001594075846605868,NEG,True
Croatia,HRV,0.10202016533685075,0.5849903149320437,POS,False
Cuba,CUB,0.028000900553158778,0.8811395431940287,POS,False
Cyprus,CYP,-0.13045391331105113,0.48424803770186564,NEG,False
Czech Republic,CZE,0.7609783444562287,6.709965400116723e-07,POS,True
Denmark,DNK,0.758845098185599,7.51858868955508e-07,POS,True
Dominican Republic,DOM,-0.6778822284915802,2.7917387204788032e-05,NEG,True
Ecuador,ECU,0.5806420806550968,0.0006156640434414609,POS,True
"Egypt, Arab Rep.",EGY,-0.3163850466927919,0.08291322181599832,NEG,False
El Salvador,SLV,0.7368585020141057,2.2793876154452647e-06,POS,True
Eritrea,ERI,-0.17139848435054475,0.3565610245369442,NEG,False
Estonia,EST,0.7868638829941819,1.526512838819519e-07,POS,True
Ethiopia,ETH,-0.5244940770641928,0.0024540452611714284,NEG,True
Finland,FIN,0.31709569653123426,0.08218676158533751,POS,False
France,FRA,0.7689404542938884,4.342272714976307e-07,POS,True
Gabon,GAB,-0.3270423541393239,0.07252380913560641,NEG,False
Georgia,GEO,0.7606662359070755,6.823099735194506e-07,POS,True
Germany,DEU,0.5870082202282515,0.0005179624524035637,POS,True
Ghana,GHA,-0.430489411463451,0.015629874933611676,NEG,True
Greece,GRC,0.2247211993240429,0.22421464588705853,POS,False
Guatemala,GTM,-0.3499333343196935,0.05363253795627283,NEG,False
Haiti,HTI,0.9395873903047731,4.901794869051181e-15,POS,True
Honduras,HND,0.8325379799769697,6.333441637189254e-09,POS,True
Hungary,HUN,0.6588907955650976,5.5687329658213464e-05,POS,True
Iceland,ISL,-0.25534847683233425,0.16562338157948703,NEG,False
India,IND,-0.9397407288057223,4.729151190027049e-15,NEG,True
Indonesia,IDN,-0.7467184665602151,1.4054156517755421e-06,NEG,True
"Iran, Islamic Rep.",IRN,-0.6504117176193746,7.464798843920339e-05,NEG,True
Iraq,IRQ,-0.6018085205393566,0.0003417433126466258,NEG,True
Ireland,IRL,0.04627936702669026,0.8047410255033176,POS,False
Israel,ISR,-0.861505305145045,4.906895148334754e-10,NEG,True
Italy,ITA,0.4024539658445171,0.024796589769599694,POS,True
Jamaica,JAM,0.7564388704065116,8.536441649219921e-07,POS,True
Japan,JPN,-0.1793900998778331,0.3342341641978564,NEG,False
Jordan,JOR,-0.5406594264106025,0.0016887062240779189,NEG,True
Kazakhstan,KAZ,-0.25856971953422186,0.16016667380534372,NEG,False
Kenya,KEN,-0.00016690729855521613,0.9992889974522379,NEG,False
"Korea, Dem. People's Rep.",PRK,-0.598891345654767,0.00037153011255215126,NEG,True
"Korea, Rep.",KOR,-0.8562194543012579,8.151206811812796e-10,NEG,True
Kuwait,KWT,0.3506762525549454,0.05309209788787366,POS,False
Kyrgyz Republic,KGZ,-0.12771985525349022,0.49353088246911697,NEG,False
Latvia,LVA,0.3658223281529406,0.04298306918383893,POS,True
Lebanon,LBN,0.7972253353483119,7.964136522893585e-08,POS,True
Libya,LBY,-0.8445520689973813,2.3350717021625314e-09,NEG,True
Lithuania,LTU,0.6798737364183426,2.5892244771959404e-05,POS,True
Luxembourg,LUX,0.25338953636403155,0.16900584947986755,POS,False
Malaysia,MYS,-0.838502527577501,3.898417919483967e-09,NEG,True
Malta,MLT,0.07840866445694337,0.675020748797932,POS,False
Mauritius,MUS,-0.9282910659771995,5.468988295631966e-14,NEG,True
Mexico,MEX,-0.9413859471269447,3.1996019722210992e-15,NEG,True
