Country_Name,Country_Code,R,P_Value,correlation,Significant
Kiribati,KIR,0.6753963630703822,3.0644470492114866e-05,POS,True
"Korea, Dem. People's Rep.",PRK,-0.8762218841041306,1.0621727269760477e-10,NEG,True
"Korea, Rep.",KOR,0.7163738978167894,5.835769640203083e-06,POS,True
Kuwait,KWT,-0.47873019388551574,0.006440907220991199,NEG,True
Kyrgyz Republic,KGZ,-0.9012675811536878,4.728839672602959e-12,NEG,True
Lao PDR,LAO,-0.8815542818024313,5.812164321366397e-11,NEG,True
Latvia,LVA,-0.912596143021053,8.703210108917939e-13,NEG,True
Lebanon,LBN,-0.6643419839771753,4.590246525505929e-05,NEG,True
Lesotho,LSO,-0.7393487034384577,2.021403595456148e-06,NEG,True
Liberia,LBR,-0.6907412098672615,1.6990902764615096e-05,NEG,True
Libya,LBY,-0.027532807850879516,0.8831128997447945,NEG,False
Liechtenstein,LIE,-0.7833574750958417,1.887300117552702e-07,NEG,True
Lithuania,LTU,-0.6604192585968733,5.277098089982559e-05,NEG,True
Luxembourg,LUX,-0.5233650583074093,0.002517241570328597,NEG,True
Madagascar,MDG,-0.38126204895769633,0.03432631329433571,NEG,True
Malawi,MWI,-0.9417432159877672,2.9349495597919693e-15,NEG,True
Malaysia,MYS,-0.7696964203079332,4.162808750575133e-07,NEG,True
Maldives,MDV,-0.8229218705355381,1.3326410301496153e-08,NEG,True
Mali,MLI,-0.8707502332653994,1.9173418637285476e-10,NEG,True
Malta,MLT,-0.8524561909413708,1.15583844877101e-09,NEG,True
Marshall Islands,MHL,-0.7727902393639147,3.4966087373333853e-07,NEG,True
Mauritania,MRT,-0.9661758199308296,1.2949963140796296e-18,NEG,True
Mauritius,MUS,-0.9636539238198423,3.6147826306952264e-18,NEG,True
Mexico,MEX,-0.9704315526120899,1.8937532779211922e-19,NEG,True
"Micronesia, Fed. Sts.",FSM,0.011133586403796053,0.9525988628472611,POS,False
Moldova,MDA,-0.3962005727312242,0.027349991030193796,NEG,True
Mongolia,MNG,-0.40930261707415594,0.022227843343467096,NEG,True
Montenegro,MNE,0.9737977548074576,3.354014433562567e-20,POS,True
Morocco,MAR,-0.8143529217564491,2.4932503296251897e-08,NEG,True
Mozambique,MOZ,-0.9667979579966861,9.933318148458698e-19,NEG,True
Myanmar,MMR,-0.9857777418861078,5.138672301611296e-24,NEG,True
Namibia,NAM,-0.8386085408872086,3.864258836646232e-09,NEG,True
Nauru,NRU,-0.22915911262073407,0.21495549824136248,NEG,False
Nepal,NPL,-0.9903314866386718,1.963708361497759e-26,NEG,True
Netherlands,NLD,-0.4777099040231252,0.0065714284362926294,NEG,True
New Zealand,NZL,0.13983099263376406,0.4531042212363099,POS,False
Nicaragua,NIC,-0.9897895003996257,4.3156857281879846e-26,NEG,True
Niger,NER,-0.9305121859921792,3.516068255225764e-14,NEG,True
Nigeria,NGA,-0.9064856875180081,2.22722426741977e-12,NEG,True
North Macedonia,MKD,-0.32352747556957395,0.075832224560206,NEG,False
Norway,NOR,-0.5635655762133404,0.0009621768335549357,NEG,True
Oman,OMN,0.8064559297258953,4.3198946962556784e-08,POS,True
Pakistan,PAK,-0.9705255575445461,1.809390212583291e-19,NEG,True
Palau,PLW,0.47359144945801745,0.0071214192380560865,POS,True
Panama,PAN,-0.880397193775001,6.640611607818023e-11,NEG,True
Papua New Guinea,PNG,-0.974480508343751,2.2971793673608728e-20,NEG,True
Paraguay,PRY,-0.9063474455991397,2.273373885818957e-12,NEG,True
Peru,PER,-0.8283887065634903,8.779563202463183e-09,NEG,True
Philippines,PHL,-0.8873467553349982,2.919635102614652e-11,NEG,True
Poland,POL,-0.6750746981846654,3.1014299173461786e-05,NEG,True
Portugal,PRT,-0.8151871818501298,2.3490589804744404e-08,NEG,True
Qatar,QAT,,,NO,False
Romania,ROU,-0.9276262312832397,6.224990553469012e-14,NEG,True
Russian Federation,RUS,0.31732124407787443,0.08195722089898919,POS,False
Rwanda,RWA,-0.054186120307714775,0.7721909143361182,NEG,False
Samoa,WSM,-0.7167482080345109,5.740548215509615e-06,NEG,True
Sao Tome and Principe,STP,-0.9751062834703254,1.6091159122297813e-20,NEG,True
Saudi Arabia,SAU,-0.35347942755511896,0.05109159882534792,NEG,False
