Country_Name,Country_Code,R,P_Value,correlation,Significant
Lithuania,LTU,0.06009422719384393,0.7481110193829947,POS,False
Luxembourg,LUX,-0.33335342178983934,0.06686544305261487,NEG,False
Madagascar,MDG,0.4681804784772026,0.007903074894231034,POS,True
Malawi,MWI,-0.1000379526863498,0.5923421297103646,NEG,False
Malaysia,MYS,0.6934497962427683,1.5254533872862375e-05,POS,True
Maldives,MDV,-0.6005313684610772,0.00035451347940799305,NEG,True
Mali,MLI,-0.467501594235975,0.008006094251174772,NEG,True
Malta,MLT,0.141802155470481,0.4466966926669366,POS,False
Mauritania,MRT,-0.20851615903705709,0.2602975001962986,NEG,False
Mauritius,MUS,0.9138617538878092,7.102924399960597e-13,POS,True
Mexico,MEX,-0.6044280518516678,0.0003168174962010043,NEG,True
"Micronesia, Fed. Sts.",FSM,-0.44675607836710474,0.011750958817736431,NEG,True
Moldova,MDA,-0.696322289800579,1.3589343455604155e-05,NEG,True
Mongolia,MNG,-0.7064365367406134,8.949100434578807e-06,NEG,True
Montenegro,MNE,0.7375265926552617,2.207392825131295e-06,POS,True
Morocco,MAR,-0.7684708615949916,4.457274403932072e-07,NEG,True
Mozambique,MOZ,-0.38193858035743766,0.033981977301572194,NEG,True
Myanmar,MMR,0.2395429877765826,0.19432053347391512,POS,False
Namibia,NAM,-0.8180398563609772,1.9118024891652758e-08,NEG,True
Nepal,NPL,0.6534522299208249,6.727166665909131e-05,POS,True
Netherlands,NLD,-0.5267967145766651,0.002329402286354569,NEG,True
New Zealand,NZL,0.5254117358800194,0.002403696502026537,POS,True
Nicaragua,NIC,-0.7736036477979271,3.3384063764912133e-07,NEG,True
Niger,NER,-0.43096459549505534,0.015503079770999165,NEG,True
Nigeria,NGA,-0.38188483757747904,0.03400922827329334,NEG,True
North Macedonia,MKD,0.2487497766022966,0.1772123578912164,POS,False
Norway,NOR,0.5897618183892887,0.00048012693520700807,POS,True
Oman,OMN,-0.5089808304143316,0.0034544145668815563,NEG,True
Pakistan,PAK,-0.5156178426927049,0.0029901358033581405,NEG,True
Palau,PLW,0.07561183677444472,0.6860154636151535,POS,False
Panama,PAN,-0.6856546642122919,2.0739912034908705e-05,NEG,True
Papua New Guinea,PNG,-0.8877832126610666,2.767851396166135e-11,NEG,True
Paraguay,PRY,-0.3457761520148002,0.056737445889769714,NEG,False
Peru,PER,-0.7088878490941893,8.066406933915327e-06,NEG,True
Philippines,PHL,0.7035813180236656,1.0086603630738435e-05,POS,True
Poland,POL,0.7329303165031473,2.7475468888876454e-06,POS,True
Portugal,PRT,-0.5529440260992452,0.0012551640331705627,NEG,True
Qatar,QAT,-0.4115997710584403,0.021416977029801543,NEG,True
Romania,ROU,0.4277449678992153,0.016379201368167805,POS,True
Russian Federation,RUS,-0.03778196628314865,0.8400822547121252,NEG,False
Rwanda,RWA,0.05709089688448638,0.760324296132641,POS,False
Samoa,WSM,0.4352477406773204,0.014398384143877868,POS,True
Sao Tome and Principe,STP,0.4730307263998933,0.007199241181875137,POS,True
Senegal,SEN,-0.6005085146288877,0.0003547457870764787,NEG,True
Serbia,SRB,0.32618421383538926,0.07332102319821081,POS,False
Seychelles,SYC,0.13932081874073407,0.4547705766665005,POS,False
Sierra Leone,SLE,-0.4386955967346601,0.013557590687894893,NEG,True
Singapore,SGP,-0.46853789321981637,0.00784929100769274,NEG,True
Slovak Republic,SVK,0.7014289681817811,1.1028666106008694e-05,POS,True
Slovenia,SVN,-0.6360357343336092,0.00012026682556198843,NEG,True
Solomon Islands,SLB,-0.866942637502962,2.847410053600543e-10,NEG,True
South Africa,ZAF,0.057537469431972584,0.7585046089598466,POS,False
Spain,ESP,-0.8365505648764673,4.579099178918145e-09,NEG,True
Sri Lanka,LKA,-0.7298821129413431,3.169138872225242e-06,NEG,True
St. Kitts and Nevis,KNA,0.1320031612495033,0.4790280343701576,POS,False
St. Lucia,LCA,0.0750136935266384,0.688375134299766,POS,False
St. Vincent and the Grenadines,VCT,-0.04974867264669648,0.7904158121822904,NEG,False
Suriname,SUR,0.20012933442217892,0.28038724272730564,POS,False
Sweden,SWE,-0.8737654252035183,1.3893622499869915e-10,NEG,True
Switzerland,CHE,0.6245698385868367,0.00017298935774042064,POS,True
Syrian Arab Republic,SYR,-0.4812388985194561,0.006129332198390196,NEG,True
Tajikistan,TJK,,,NO,False
Tanzania,TZA,-0.6139010313618235,0.00023957347396722905,NEG,True
Thailand,THA,0.4077468242030594,0.02279124460761612,POS,True
Timor-Leste,TLS,0.3472444992143554,0.05562499417135858,POS,False
Togo,TGO,-0.581340435464911,0.0006042079725448151,NEG,True
Tonga,TON,0.3784277515031978,0.03579970782044458,POS,True
Trinidad and Tobago,TTO,-0.6560811593959294,6.142716519833063e-05,NEG,True
Tunisia,TUN,0.3013253614484245,0.09949498959932347,POS,False
Turkey,TUR,-0.0390205843565726,0.8349099951800785,NEG,False
Turkmenistan,TKM,-0.6406779979275785,0.00010337365202541089,NEG,True
Tuvalu,TUV,,,NO,False
Uganda,UGA,-0.6498404511726924,7.611194017671661e-05,NEG,True
Ukraine,UKR,-0.2365857659665559,0.20005129578191588,NEG,False
United Arab Emirates,ARE,-0.8391881920609585,3.6822998470382334e-09,NEG,True
United Kingdom,GBR,-0.022160935017387702,0.9058056425746861,NEG,False
United States,USA,-0.8669190353635097,2.8542906121516954e-10,NEG,True
Uruguay,URY,0.13536801202964122,0.4677915913607262,POS,False
Uzbekistan,UZB,0.04616667868745588,0.8052074000177899,POS,False
Vanuatu,VUT,0.8104223726717082,3.288168372178897e-08,POS,True
"Venezuela, RB",VEN,0.4749405559054703,0.006937102362299728,POS,True
Vietnam,VNM,0.8658718890608885,3.175433738739884e-10,POS,True
World,WLD,-0.23729570417184018,0.198664976564423,NEG,False
"Yemen, Rep.",YEM,-0.46371034859680443,0.008602573015979489,NEG,True
Zambia,ZMB,-0.4048802753683771,0.023860064963485826,NEG,True
Zimbabwe,ZWE,-0.6267668305270295,0.00016152953985635636,NEG,True
