Country_Name,Country_Code,R,P_Value,correlation,Significant
Kyrgyz Republic,KGZ,0.32889333291827566,0.07082713329039363,POS,False
Lao PDR,LAO,0.8978599263191971,7.562299687831292e-12,POS,True
Latvia,LVA,-0.46811800911821927,0.007912507306398567,NEG,True
Lebanon,LBN,0.9085396740153869,1.6359839278605864e-12,POS,True
Lesotho,LSO,0.8829009173932438,4.968530084667399e-11,POS,True
Liberia,LBR,0.9040748460392001,3.170685629408209e-12,POS,True
Libya,LBY,0.2876951850105395,0.11655905619844077,POS,False
Liechtenstein,LIE,-0.7618365880307064,6.407615152807422e-07,NEG,True
Lithuania,LTU,-0.44095046591926207,0.013030243597452584,NEG,True
Luxembourg,LUX,0.050031224015301905,0.7892520021836952,POS,False
Madagascar,MDG,0.7986893219273237,7.242929553923014e-08,POS,True
Malawi,MWI,0.8319997252239719,6.610804700314316e-09,POS,True
Malaysia,MYS,0.9435192999902206,1.8950678001600065e-15,POS,True
Maldives,MDV,0.9538286305914103,1.0899518888436929e-16,POS,True
Mali,MLI,0.9113566971230698,1.0588034211917482e-12,POS,True
Malta,MLT,-0.5159340272204573,0.0029694326917166776,NEG,True
Marshall Islands,MHL,0.8992566382907707,6.251116344389984e-12,POS,True
Mauritania,MRT,0.7751872683574987,3.048982049831295e-07,POS,True
Mauritius,MUS,0.942450378017512,2.4699174537439916e-15,POS,True
Mexico,MEX,0.9499929572909458,3.3822596702350456e-16,POS,True
"Micronesia, Fed. Sts.",FSM,0.6548675681766899,6.406613760571432e-05,POS,True
Moldova,MDA,-0.34126361118182325,0.060266270687156454,NEG,False
Mongolia,MNG,0.9286359551041852,5.111206743626445e-14,POS,True
Montenegro,MNE,0.9441498236955411,1.6169732698478937e-15,POS,True
Morocco,MAR,0.9619059219290033,7.063294388642024e-18,POS,True
Mozambique,MOZ,0.6182851080449082,0.00020986798779551368,POS,True
Myanmar,MMR,0.7911853281955981,1.1688724970208746e-07,POS,True
Namibia,NAM,0.8675860952261957,2.6656129121176936e-10,POS,True
Nauru,NRU,-0.3717144522536347,0.039493852750293525,NEG,True
Nepal,NPL,0.9560108331768898,5.477996066313463e-17,POS,True
Netherlands,NLD,-0.15522260677677238,0.40439448732700845,NEG,False
New Zealand,NZL,0.6657142096645285,4.369620487688699e-05,POS,True
Nicaragua,NIC,0.9213572960874157,1.9928464915912145e-13,POS,True
Niger,NER,0.8366206435172752,4.552884043539083e-09,POS,True
Nigeria,NGA,0.7215976318981533,4.6276903313472746e-06,POS,True
North Macedonia,MKD,-0.5147487727852321,0.0030476839895192532,NEG,True
Norway,NOR,0.7360542188503453,2.36888208604641e-06,POS,True
Oman,OMN,0.8079507451280169,3.900555975542048e-08,POS,True
Pakistan,PAK,0.9408362066545182,3.650352742865638e-15,POS,True
Palau,PLW,0.5239689749074805,0.002483264599103097,POS,True
Panama,PAN,0.9201757578505603,2.454841475582148e-13,POS,True
Papua New Guinea,PNG,0.8178753587937212,1.934831071667183e-08,POS,True
Paraguay,PRY,0.8256385874275257,1.0849904963748178e-08,POS,True
Peru,PER,0.9815639274690618,2.154560919515676e-22,POS,True
Philippines,PHL,0.9129932356661424,8.168402763033212e-13,POS,True
Poland,POL,-0.5597012224086878,0.0010609657557654173,NEG,True
Portugal,PRT,0.09378531594997029,0.615790890008739,POS,False
Qatar,QAT,0.8483317358261937,1.6765178963821832e-09,POS,True
