Country_Name,Country_Code,R,P_Value,correlation,Significant
Cote d'Ivoire,CIV,0.9153306517935691,5.588703708845847e-13,POS,True
Croatia,HRV,,,NO,False
Cuba,CUB,0.011220490249481185,0.9522292880135705,POS,False
Cyprus,CYP,,,NO,False
Czech Republic,CZE,,,NO,False
Denmark,DNK,,,NO,False
Djibouti,DJI,-0.3174653254995956,0.08181084657160856,NEG,False
Dominica,DMA,0.5921500669338201,0.00044930855420295364,POS,True
Dominican Republic,DOM,0.9342903915970595,1.6020678328815453e-14,POS,True
Ecuador,ECU,0.9589440456805288,2.052394812527205e-17,POS,True
"Egypt, Arab Rep.",EGY,0.889341378182721,2.283412325233087e-11,POS,True
El Salvador,SLV,0.8877709242818794,2.772023227864565e-11,POS,True
Equatorial Guinea,GNQ,-0.12230231285960563,0.5121878338631011,NEG,False
Eritrea,ERI,0.3053081814753755,0.09488445021169979,POS,False
Estonia,EST,,,NO,False
Eswatini,SWZ,0.30922651841190185,0.09050855475611835,POS,False
Ethiopia,ETH,0.8964449085847572,9.145988464595429e-12,POS,True
Fiji,FJI,0.8678915132472099,2.5831211965688155e-10,POS,True
Finland,FIN,,,NO,False
France,FRA,,,NO,False
Gabon,GAB,0.45162776959090295,0.010760453834060962,POS,True
"Gambia, The",GMB,0.9781305085455465,2.5079987229952763e-21,POS,True
Georgia,GEO,0.08445656365974824,0.6514715041449476,POS,False
Germany,DEU,,,NO,False
Ghana,GHA,0.9679639244760081,5.959627929469327e-19,POS,True
Greece,GRC,,,NO,False
Grenada,GRD,0.4254168035166485,0.017038071675588826,POS,True
Guatemala,GTM,0.9735458812577353,3.8468968372334084e-20,POS,True
Guinea,GIN,0.9454794503177967,1.1500260702599644e-15,POS,True
Guinea-Bissau,GNB,0.619937721394443,0.00019954971653760012,POS,True
Guyana,GUY,0.8983408104685852,7.08462108289876e-12,POS,True
Haiti,HTI,0.9298241419108147,4.037913803740108e-14,POS,True
Honduras,HND,0.9110538933740676,1.1102626953765837e-12,POS,True
Hungary,HUN,,,NO,False
Iceland,ISL,,,NO,False
India,IND,0.9824775722512269,1.0370735261891415e-22,POS,True
Indonesia,IDN,0.8866421164410984,3.1809819821775365e-11,POS,True
"Iran, Islamic Rep.",IRN,0.9486042864047672,4.986541178860787e-16,POS,True
Iraq,IRQ,0.9340981424891536,1.6693029238430227e-14,POS,True
Ireland,IRL,,,NO,False
Israel,ISR,,,NO,False
Italy,ITA,,,NO,False
Jamaica,JAM,-0.1208373397199861,0.5172920372176472,NEG,False
Japan,JPN,,,NO,False
Jordan,JOR,0.895183131654345,1.081109521440571e-11,POS,True
Kazakhstan,KAZ,0.51351482858668,0.003131034560338167,POS,True
Kenya,KEN,0.9397256455551773,4.745879959218194e-15,POS,True
Kiribati,KIR,0.7004911718106857,1.146341506489235e-05,POS,True
"Korea, Dem. People's Rep.",PRK,-0.8255322029309183,1.0938329471697768e-08,NEG,True
"Korea, Rep.",KOR,0.6662018967693437,4.293531898973413e-05,POS,True
Kuwait,KWT,,,NO,False
Kyrgyz Republic,KGZ,0.20344412641651435,0.27233108054413924,POS,False
Lao PDR,LAO,0.8299053493095188,7.799545547941555e-09,POS,True
Latvia,LVA,,,NO,False
Lebanon,LBN,0.30537513226667123,0.09480835799634237,POS,False
Lesotho,LSO,0.9321456572948301,2.5169670934781714e-14,POS,True
Liberia,LBR,0.8931661950662183,1.4063443252989692e-11,POS,True
Libya,LBY,-0.8863850491875997,3.281584285577607e-11,NEG,True
Liechtenstein,LIE,,,NO,False
Lithuania,LTU,,,NO,False
Luxembourg,LUX,,,NO,False
Madagascar,MDG,0.8617531971455129,4.789047008420112e-10,POS,True
Malawi,MWI,0.8631406435281511,4.176193245914203e-10,POS,True
Malaysia,MYS,0.7695401894571003,4.1993333892718234e-07,POS,True
Maldives,MDV,0.902324975003779,4.073616449452213e-12,POS,True
Mali,MLI,0.9754078903499336,1.3510184645094296e-20,POS,True
Malta,MLT,,,NO,False
Marshall Islands,MHL,0.8011067501969789,6.181640976142938e-08,POS,True
Mauritania,MRT,0.9541542573732263,9.857109597097927e-17,POS,True
Mauritius,MUS,0.6098238762061806,0.0002704884130846665,POS,True
Mexico,MEX,0.9483249466607916,5.384544541897309e-16,POS,True
"Micronesia, Fed. Sts.",FSM,0.5515691364957184,0.0012982740995565627,POS,True
Moldova,MDA,0.15436904728514786,0.40701527512210944,POS,False
Mongolia,MNG,0.8418758461136735,2.9370390935831403e-09,POS,True
Montenegro,MNE,-0.2637076316294086,0.15173153864543268,NEG,False
Morocco,MAR,0.9680399031693061,5.760733398222684e-19,POS,True
Mozambique,MOZ,0.954251501872984,9.564236430966157e-17,POS,True
Myanmar,MMR,0.9320041088199479,2.59179215217889e-14,POS,True
Namibia,NAM,0.9747536790391949,1.9687053277296573e-20,POS,True
Nauru,NRU,-0.20410851894632734,0.270734603827275,NEG,False
Nepal,NPL,0.8873904094902744,2.904115108927278e-11,POS,True
Netherlands,NLD,,,NO,False
New Zealand,NZL,,,NO,False
Nicaragua,NIC,0.8180935450280642,1.9043409946819892e-08,POS,True
Niger,NER,0.9474129991459763,6.898463456661778e-16,POS,True
Nigeria,NGA,0.7838681513001922,1.8303180785912168e-07,POS,True
North Macedonia,MKD,-0.261560556173378,0.15521661968739728,NEG,False
Norway,NOR,,,NO,False
Oman,OMN,0.006539151520700873,0.9721494535066639,POS,False
Pakistan,PAK,0.777116997988376,2.727313770020698e-07,POS,True
Palau,PLW,0.7086788420322961,8.138476387584458e-06,POS,True
Panama,PAN,0.9374755597330694,7.957453174620146e-15,POS,True
Papua New Guinea,PNG,0.9172633632446665,4.0495203137137423e-13,POS,True
Paraguay,PRY,0.7475613455945063,1.3471392301973557e-06,POS,True
