Country_Name,Country_Code,R,P_Value,correlation,Significant
Iraq,IRQ,-0.08030662782455512,0.6675966698890798,NEG,False
Ireland,IRL,-0.6349921056281197,0.00012438762250872168,NEG,True
Israel,ISR,-0.4177720684035003,0.0193582513655335,NEG,True
Italy,ITA,-0.5150223179639306,0.0030294681225950222,NEG,True
Jamaica,JAM,-0.6160244592545595,0.0002247494967487722,NEG,True
Japan,JPN,-0.5721320737497527,0.0007714270788702687,NEG,True
Jordan,JOR,-0.018072888091077897,0.9231249492104284,NEG,False
Kazakhstan,KAZ,-0.9032313007366151,3.5799084978692936e-12,NEG,True
Kenya,KEN,-0.7801244383096726,2.287278098801099e-07,NEG,True
"Korea, Dem. People's Rep.",PRK,-0.8203550749231167,1.613247215958145e-08,NEG,True
"Korea, Rep.",KOR,-0.827448893295608,9.442283414165768e-09,NEG,True
Kuwait,KWT,,,NO,False
Kyrgyz Republic,KGZ,-0.6186083920086987,0.0002078130226265121,NEG,True
Latvia,LVA,0.32069980038360396,0.07857746485672465,POS,False
Lebanon,LBN,-0.8105808217844779,3.2520899395010355e-08,NEG,True
Libya,LBY,,,NO,False
Lithuania,LTU,-0.40277427205400834,0.02467125570187317,NEG,True
Luxembourg,LUX,-0.6434728775093366,9.425651354960257e-05,NEG,True
Malaysia,MYS,-0.6436502666675193,9.370287653597638e-05,NEG,True
Malta,MLT,,,NO,False
Mauritius,MUS,-0.8014199974487675,6.05507024346048e-08,NEG,True
Mexico,MEX,-0.845223110875326,2.2030896648988968e-09,NEG,True
Moldova,MDA,-0.8884598591771194,2.5468792772941596e-11,NEG,True
Mongolia,MNG,,,NO,False
Montenegro,MNE,-0.6741587365943763,3.2089481191102356e-05,NEG,True
Morocco,MAR,-0.37132393378416856,0.03971783081705992,NEG,True
Mozambique,MOZ,-0.16681719981969304,0.3697517905582882,NEG,False
Myanmar,MMR,0.31365459734789275,0.08575033195067787,POS,False
Namibia,NAM,0.30405652322655663,0.0963155552374342,POS,False
Nepal,NPL,0.4647483700781768,0.008435639147074792,POS,True
Netherlands,NLD,-0.10537646897730907,0.5726346799269569,NEG,False
New Zealand,NZL,-0.885597480976547,3.6083689171662754e-11,NEG,True
Nicaragua,NIC,-0.8991624805424363,6.3324273694369135e-12,NEG,True
Niger,NER,,,NO,False
Nigeria,NGA,-0.8009381316858961,6.250770941894237e-08,NEG,True
North Macedonia,MKD,-0.6328803280244848,0.0001331131513168516,NEG,True
Norway,NOR,-0.6788833589950645,2.6882211739113887e-05,NEG,True
Oman,OMN,,,NO,False
Pakistan,PAK,-0.6061613669248131,0.0003012227318258458,NEG,True
Panama,PAN,-0.6143042150099483,0.00023669381745846193,NEG,True
Paraguay,PRY,0.3910561366224061,0.02960811399786311,POS,True
Peru,PER,-0.9606551466325528,1.1193326045242224e-17,NEG,True
Philippines,PHL,-0.8703788950284828,1.993819879380842e-10,NEG,True
Poland,POL,-0.3038039348485752,0.09660632920236094,NEG,False
Portugal,PRT,-0.27074297511131046,0.1407076893560275,NEG,False
Qatar,QAT,,,NO,False
Romania,ROU,-0.2990076051151523,0.1022548233687708,NEG,False
Russian Federation,RUS,-0.43331452596290587,0.01488856754957788,NEG,True
Senegal,SEN,0.6839078291988526,2.218970865218684e-05,POS,True
Serbia,SRB,-0.1945869620424272,0.2941962070125745,NEG,False
Singapore,SGP,,,NO,False
Slovak Republic,SVK,-0.49744064310902447,0.004410183132273077,NEG,True
Slovenia,SVN,-0.44899740360657664,0.011286143941176037,NEG,True
South Africa,ZAF,-0.25051488318223925,0.17405787018183186,NEG,False
Spain,ESP,-0.5649753162907682,0.0009281994666748915,NEG,True
Sri Lanka,LKA,-0.7507643865046466,1.145158347205831e-06,NEG,True
Suriname,SUR,-0.22873813870685783,0.21582242257904127,NEG,False
Sweden,SWE,-0.07186849118900537,0.7008298028799796,NEG,False
Switzerland,CHE,-0.44242920479384557,0.012693822208099136,NEG,True
Syrian Arab Republic,SYR,-0.11958358366423151,0.5216800417953049,NEG,False
Tajikistan,TJK,-0.7506618515140276,1.1511716473672911e-06,NEG,True
Tanzania,TZA,-0.9355124878992409,1.2300121370525787e-14,NEG,True
Thailand,THA,-0.8470178428491167,1.883059695770106e-09,NEG,True
Togo,TGO,0.06410748732476729,0.7318842641297679,POS,False
Trinidad and Tobago,TTO,,,NO,False
Tunisia,TUN,-0.6157152731194487,0.000226855995579206,NEG,True
Turkey,TUR,-0.6482182916789735,8.040993962149907e-05,NEG,True
Turkmenistan,TKM,-0.1591340612292087,0.3925076273431473,NEG,False
Ukraine,UKR,-0.08724795978011457,0.6407108052984605,NEG,False
United Arab Emirates,ARE,,,NO,False
United Kingdom,GBR,-0.7101338687383791,7.648594076713243e-06,NEG,True
United States,USA,-0.16470948291360127,0.3759156535394654,NEG,False
Uruguay,URY,-0.8643089237545696,3.717085113588182e-10,NEG,True
Uzbekistan,UZB,-0.009551002360648451,0.9593307106718555,NEG,False
"Venezuela, RB",VEN,-0.0812419980560609,0.6639491236234162,NEG,False
Vietnam,VNM,-0.7554276563604065,9.000423264652305e-07,NEG,True
World,WLD,-0.8060071727405825,4.453610410334181e-08,NEG,True
"Yemen, Rep.",YEM,,,NO,False
Zambia,ZMB,-0.8619323207524405,4.705519822530671e-10,NEG,True
Zimbabwe,ZWE,-0.848224702453457,1.6925290490376253e-09,NEG,True
