Country_Name,Country_Code,R,P_Value,correlation,Significant
Afghanistan,AFG,0.8563354346841063,8.062685541640531e-10,POS,True
Albania,ALB,0.7673082047959233,4.754048913869264e-07,POS,True
Algeria,DZA,0.9449301728464978,1.3252247331922627e-15,POS,True
Angola,AGO,-0.7615002015065855,6.524610126378016e-07,NEG,True
Argentina,ARG,-0.6216168239784206,0.0001895302433117976,NEG,True
Armenia,ARM,0.060218306250587016,0.7476077053027621,POS,False
Australia,AUS,-0.8597001054228932,5.849025578035771e-10,NEG,True
Austria,AUT,-0.4395074346076261,0.013365706545938437,NEG,True
Azerbaijan,AZE,-0.20234278319281604,0.27499092574813466,NEG,False
"Bahamas, The",BHS,0.07275917898725837,0.6972948681380018,POS,False
Bahrain,BHR,0.9567886380453163,4.250635472096975e-17,POS,True
Bangladesh,BGD,0.9457087817212497,1.0834474197783158e-15,POS,True
Barbados,BRB,-0.32385847386614375,0.07551578377486647,NEG,False
Belarus,BLR,0.7872009397167232,1.4953867254531005e-07,POS,True
Belgium,BEL,0.7911165397423228,1.1739067544272968e-07,POS,True
Belize,BLZ,-0.41871055830151793,0.019060068042957987,NEG,True
Benin,BEN,-0.9643744592028151,2.7164215422161548e-18,NEG,True
Bhutan,BTN,0.9043926398209545,3.028071112092579e-12,POS,True
Bolivia,BOL,0.5264031124035033,0.002350311004933141,POS,True
Bosnia and Herzegovina,BIH,0.5026137436000672,0.003956879584169638,POS,True
Botswana,BWA,-0.7506689917864633,1.1507519684498347e-06,NEG,True
Brazil,BRA,-0.46301785897706416,0.008715486153944747,NEG,True
Brunei Darussalam,BRN,-0.8180688784237795,1.907765765745086e-08,NEG,True
Bulgaria,BGR,0.8654203605273528,3.3239189501049764e-10,POS,True
Burkina Faso,BFA,0.9217079809286703,1.8720885803082804e-13,POS,True
Burundi,BDI,0.8405379657204056,3.2886828657362235e-09,POS,True
Cabo Verde,CPV,0.8988881224911954,6.574958995172041e-12,POS,True
Cambodia,KHM,0.9632724436455988,4.19535875362779e-18,POS,True
Cameroon,CMR,0.621011250981119,0.00019309100081487985,POS,True
Canada,CAN,-0.7252315562677201,3.926095297946129e-06,NEG,True
Central African Republic,CAF,-0.9687301928400522,4.215953954603814e-19,NEG,True
Chad,TCD,0.11739988848390112,0.5293657721149856,POS,False
Chile,CHL,-0.7916772031292771,1.1334458692364043e-07,NEG,True
China,CHN,0.936265713521462,1.0424352522308427e-14,POS,True
Colombia,COL,0.4474248711213261,0.011610609408005582,POS,True
Comoros,COM,0.7920334107588672,1.1084062513836461e-07,POS,True
"Congo, Dem. Rep.",COD,0.58403410336836,0.000561758766781148,POS,True
"Congo, Rep.",COG,-0.4221455181823639,0.0180009184943649,NEG,True
Costa Rica,CRI,-0.9149358086082954,5.963267159560611e-13,NEG,True
Cote d'Ivoire,CIV,-0.3373644669121413,0.06345215752446268,NEG,False
Croatia,HRV,0.44869184334969137,0.011348587433983292,POS,True
Cuba,CUB,-0.14851633316878632,0.4252422018964974,NEG,False
Cyprus,CYP,-0.5336501723535574,0.001990316699644875,NEG,True
Czech Republic,CZE,0.9164820167004954,4.617109378286097e-13,POS,True
Denmark,DNK,0.9005639996189216,5.217386593378789e-12,POS,True
Djibouti,DJI,-0.8389891906526936,3.743861547390975e-09,NEG,True
Dominican Republic,DOM,-0.865347179276962,3.348578339377368e-10,NEG,True
Ecuador,ECU,-0.7759299614699899,2.9212962795876547e-07,NEG,True
"Egypt, Arab Rep.",EGY,0.8499824424270671,1.4465845314108367e-09,POS,True
El Salvador,SLV,-0.6564705503902147,6.060129704473428e-05,NEG,True
Equatorial Guinea,GNQ,0.9655886808975203,1.6557978867240937e-18,POS,True
Eritrea,ERI,-0.005261061329033215,0.9775913776892367,NEG,False
Estonia,EST,0.6014750497437683,0.0003450377676551798,POS,True
Eswatini,SWZ,-0.3842940809843971,0.03280484207001289,NEG,True
Ethiopia,ETH,0.9734672550927453,4.0140350757095044e-20,POS,True
Fiji,FJI,-0.7971784797635887,7.9882676336824e-08,NEG,True
Finland,FIN,0.6193710069660924,0.0002030360942604659,POS,True
France,FRA,0.770903371433853,3.890252498384829e-07,POS,True
Gabon,GAB,0.412280245607583,0.021181515348431303,POS,True
"Gambia, The",GMB,-0.9845611555909779,1.676343201363008e-23,NEG,True
Georgia,GEO,0.6228611090384595,0.0001823965266518869,POS,True
Germany,DEU,0.9570589046884058,3.887758649480028e-17,POS,True
Ghana,GHA,0.7272531187528051,3.5789467496948823e-06,POS,True
Greece,GRC,0.6195537616406661,0.00020190593683559513,POS,True
Guatemala,GTM,-0.8066708514187532,4.2571655454618185e-08,NEG,True
Guinea,GIN,0.06478900125511317,0.7291397378977987,POS,False
Guinea-Bissau,GNB,-0.8131665143639265,2.7123027190203815e-08,NEG,True
Guyana,GUY,0.672373101566875,3.428226959879338e-05,POS,True
Haiti,HTI,-0.4963611626178395,0.0045101935090981335,NEG,True
Honduras,HND,-0.40162545749105183,0.025123204057421675,NEG,True
Hungary,HUN,0.9106131253716576,1.1893131290646495e-12,POS,True
Iceland,ISL,-0.03721126419792031,0.8424676264398028,NEG,False
India,IND,0.9867066451030491,1.94120570202192e-24,POS,True
Indonesia,IDN,0.8928600803969332,1.462947020878469e-11,POS,True
"Iran, Islamic Rep.",IRN,0.6106980544317422,0.00026357724589432983,POS,True
Iraq,IRQ,0.8397939233235905,3.500593611198794e-09,POS,True
Ireland,IRL,0.16007321665807908,0.3896837320086987,POS,False
Israel,ISR,-0.9213731578339515,1.9872324113073677e-13,NEG,True
