Country_Name,Country_Code,R,P_Value,correlation,Significant
Sri Lanka,LKA,,,NO,False
Suriname,SUR,,,NO,False
Sweden,SWE,-0.0005551271012384923,0.9976352365123429,NEG,False
Switzerland,CHE,0.33500906981885376,0.0654395935815828,POS,False
Syrian Arab Republic,SYR,-0.3248236675415148,0.07459886511816656,NEG,False
Tajikistan,TJK,0.5451383679817479,0.001517537652916896,POS,True
Tanzania,TZA,0.9112224358609127,1.0813416088438048e-12,POS,True
Thailand,THA,0.8355246154975667,4.9791069101453715e-09,POS,True
Togo,TGO,,,NO,False
Trinidad and Tobago,TTO,0.5222799026234467,0.0025793055364705,POS,True
Tunisia,TUN,0.7069417961527389,8.760331512940855e-06,POS,True
Turkey,TUR,0.6244688312069088,0.00017353319300287913,POS,True
Turkmenistan,TKM,0.15913406122921325,0.39250762734313344,POS,False
Ukraine,UKR,0.595212643888662,0.0004123518368802481,POS,True
United Arab Emirates,ARE,0.9386144933557202,6.140699929022907e-15,POS,True
United Kingdom,GBR,-0.17860907046714475,0.3363777116786303,NEG,False
United States,USA,-0.3851873679608704,0.03236717085791876,NEG,True
Uruguay,URY,0.35336141843827834,0.05117459346191189,POS,False
Uzbekistan,UZB,0.05514094414486054,0.7682845447632192,POS,False
"Venezuela, RB",VEN,-0.7320919898035296,2.8581030817188687e-06,NEG,True
Vietnam,VNM,0.689503744972215,1.7841886444903884e-05,POS,True
World,WLD,0.959609297086554,1.6264660837538874e-17,POS,True
"Yemen, Rep.",YEM,0.08222449567355658,0.6601259060638174,POS,False
Zambia,ZMB,,,NO,False
Zimbabwe,ZWE,,,NO,False
