Country_Name,Country_Code,R,P_Value,correlation,Significant
Kenya,KEN,-0.9519137699256167,1.9406173461232202e-16,NEG,True
Kiribati,KIR,-0.901516548330924,4.566347240904147e-12,NEG,True
"Korea, Dem. People's Rep.",PRK,0.9404635025665882,3.9886930362101544e-15,POS,True
"Korea, Rep.",KOR,-0.9084590870251567,1.656131825077209e-12,NEG,True
Kuwait,KWT,-0.8841025613576039,4.312674587922761e-11,NEG,True
Kyrgyz Republic,KGZ,-0.8049174451687731,4.7942404339569364e-08,NEG,True
Lao PDR,LAO,-0.7344831148719688,2.5529586029272532e-06,NEG,True
Latvia,LVA,-0.8239747242547296,1.2310902587429499e-08,NEG,True
Lebanon,LBN,-0.9682119282903847,5.332976854614135e-19,NEG,True
Lesotho,LSO,-0.9823787411479096,1.12448809024593e-22,NEG,True
Liberia,LBR,-0.3079135615787622,0.09195735195833157,NEG,False
Libya,LBY,-0.8827039179935607,5.084443629244851e-11,NEG,True
Liechtenstein,LIE,-0.4265952540868046,0.016701871164523933,NEG,True
Lithuania,LTU,-0.33106496146516656,0.06887601196048874,NEG,False
Luxembourg,LUX,0.0913696124489562,0.6249524946476186,POS,False
Madagascar,MDG,-0.959656071712492,1.5998483255381417e-17,NEG,True
Malawi,MWI,-0.8454549833344307,2.15910328335802e-09,NEG,True
Malaysia,MYS,-0.990551726993562,1.407920555273323e-26,NEG,True
Maldives,MDV,-0.9435584383313501,1.8765909680772993e-15,NEG,True
Mali,MLI,-0.9647046316629118,2.3783880883117762e-18,NEG,True
Malta,MLT,0.32990485796340585,0.06991304718828416,POS,False
Marshall Islands,MHL,-0.9032063818325178,3.592708170780896e-12,NEG,True
Mauritania,MRT,-0.9685727314677051,4.529901423080529e-19,NEG,True
Mauritius,MUS,0.9901772091485541,2.4679843556278886e-26,POS,True
Mexico,MEX,-0.9443880652463292,1.5221337189854668e-15,NEG,True
"Micronesia, Fed. Sts.",FSM,0.6762257807769421,2.970907509826033e-05,POS,True
Moldova,MDA,-0.7121727700451663,7.006936673755188e-06,NEG,True
Mongolia,MNG,-0.8365518011685865,4.578635505686114e-09,NEG,True
Montenegro,MNE,-0.827135295167455,9.673436692191817e-09,NEG,True
Morocco,MAR,-0.9904039835669896,1.7614902060269812e-26,NEG,True
Mozambique,MOZ,-0.9376871796425195,7.586143221902301e-15,NEG,True
Myanmar,MMR,-0.8448583693137721,2.273951479536271e-09,NEG,True
Namibia,NAM,-0.9842067036020602,2.324476000502155e-23,NEG,True
Nauru,NRU,,,NO,False
Nepal,NPL,-0.8725713311792928,1.5799195551253516e-10,NEG,True
Netherlands,NLD,0.20620674816522605,0.26573270740490174,POS,False
New Zealand,NZL,-0.930327597027115,3.6495646136463316e-14,NEG,True
Nicaragua,NIC,-0.9418894072798898,2.832629155816569e-15,NEG,True
Niger,NER,-0.6510029080133884,7.315954420159871e-05,NEG,True
Nigeria,NGA,-0.8829730626971748,4.9266937281280626e-11,NEG,True
North Macedonia,MKD,-0.07555712147727284,0.6862311950047512,NEG,False
Norway,NOR,-0.7408666809634591,1.8774498166354794e-06,NEG,True
Oman,OMN,-0.9524982807069629,1.631406367283753e-16,NEG,True
Pakistan,PAK,-0.9749141806211238,1.7966505346202087e-20,NEG,True
Palau,PLW,-0.5349397780805654,0.0019315501522372516,NEG,True
Panama,PAN,-0.9254866516073241,9.365723748301692e-14,NEG,True
