Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Aruba,ABW,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Belarus,BLR,CO2 emissions (kt),EN.ATM.CO2E.KT,99850.0,96240.0,87780.0,76240.0,64670.0,57530.0,58480.0,59050.0,57230.0,54980.0,52990.0,51740.0,51770.0,52550.0,55770.0,56480.0,58810.0,57350.0,60270.0,57200.0,61470.0,58350.0,59790.0,59930.0,59470.0,54890.0,55210.0,56240.0,59310.0,59310.0,59310.0
Belize,BLZ,CO2 emissions (kt),EN.ATM.CO2E.KT,330.0,430.0,500.0,460.0,450.0,460.0,360.0,460.0,450.0,410.0,450.0,530.0,520.0,510.0,440.0,470.0,510.0,530.0,500.0,1460.0,560.0,640.0,690.0,500.0,490.0,660.0,650.0,650.0,680.0,680.0,680.0
Bermuda,BMU,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bolivia,BOL,CO2 emissions (kt),EN.ATM.CO2E.KT,5680.0,5770.0,6820.0,7820.0,9040.0,8320.0,8120.0,8280.0,8610.0,7960.0,8000.0,7890.0,8230.0,9110.0,9420.0,10070.0,11160.0,12040.0,13020.0,13870.0,15040.0,16450.0,17250.0,18560.0,20170.0,20410.0,21610.0,22250.0,22710.0,22710.0,22710.0
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,198260.0,205180.0,208660.0,215180.0,222720.0,241500.0,262900.0,281510.0,290760.0,300620.0,312670.0,319560.0,317280.0,309350.0,326760.0,330510.0,333980.0,351520.0,372160.0,350830.0,397730.0,417120.0,451760.0,482860.0,506780.0,479970.0,441910.0,449840.0,427710.0,427710.0,427710.0
Barbados,BRB,CO2 emissions (kt),EN.ATM.CO2E.KT,980.0,980.0,1180.0,990.0,1030.0,1070.0,1070.0,1170.0,1270.0,1300.0,1240.0,1320.0,1370.0,1380.0,1360.0,1420.0,1470.0,1480.0,1780.0,4620.0,1590.0,1670.0,2210.0,1480.0,1290.0,1290.0,1310.0,1200.0,1250.0,1250.0,1250.0
Brunei Darussalam,BRN,CO2 emissions (kt),EN.ATM.CO2E.KT,3920.0,3380.0,3590.0,3870.0,4140.0,4500.0,4710.0,5090.0,4310.0,4190.0,4430.0,4310.0,4360.0,5250.0,4920.0,4820.0,7220.0,6840.0,7220.0,7430.0,6860.0,7010.0,7130.0,7020.0,6970.0,5980.0,6410.0,6710.0,7140.0,7140.0,7140.0
Bhutan,BTN,CO2 emissions (kt),EN.ATM.CO2E.KT,130.0,170.0,200.0,170.0,190.0,230.0,280.0,370.0,360.0,360.0,370.0,360.0,400.0,360.0,310.0,410.0,400.0,390.0,400.0,370.0,470.0,670.0,760.0,850.0,940.0,960.0,1230.0,1330.0,1380.0,1380.0,1380.0
Botswana,BWA,CO2 emissions (kt),EN.ATM.CO2E.KT,2810.0,2740.0,3300.0,3250.0,3080.0,3190.0,2920.0,3070.0,3680.0,3860.0,4030.0,3870.0,4030.0,3920.0,3970.0,4280.0,4090.0,4320.0,4390.0,4090.0,3370.0,4000.0,5130.0,5560.0,7130.0,7210.0,7120.0,7870.0,8210.0,8210.0,8210.0
Central African Republic,CAF,CO2 emissions (kt),EN.ATM.CO2E.KT,160.0,150.0,150.0,160.0,160.0,160.0,170.0,170.0,230.0,240.0,240.0,250.0,250.0,240.0,240.0,240.0,260.0,260.0,260.0,260.0,270.0,290.0,300.0,300.0,300.0,310.0,310.0,310.0,330.0,330.0,330.0
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,419120.0,412930.0,426000.0,422680.0,438820.0,449500.0,463160.0,478530.0,486760.0,495140.0,515000.0,506940.0,525470.0,545360.0,537250.0,549970.0,541070.0,571310.0,550200.0,520800.0,535030.0,547720.0,547140.0,556350.0,561830.0,558800.0,550480.0,562260.0,574400.0,574400.0,574400.0
Central Europe and the Baltics,CEB,CO2 emissions (kt),EN.ATM.CO2E.KT,988720.0,912230.0,848250.0,825880.0,803900.0,809240.0,832780.0,807530.0,759130.0,717720.0,708640.0,719870.0,705970.0,737230.0,736270.0,734590.0,750980.0,757920.0,740540.0,683460.0,708620.0,708790.0,682080.0,656190.0,635680.0,645360.0,656330.0,680750.0,676470.0,676470.0,676470.0
Switzerland,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,43330.0,45670.0,45700.0,43450.0,42590.0,43440.0,44010.0,42750.0,44250.0,44530.0,43710.0,45160.0,43570.0,44840.0,45280.0,45850.0,45480.0,43540.0,44960.0,43670.0,45210.0,41190.0,42470.0,43480.0,39730.0,39030.0,39610.0,38620.0,37480.0,37480.0,37480.0
Channel Islands,CHI,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,30410.0,29560.0,31490.0,32300.0,35380.0,38250.0,44060.0,50560.0,51410.0,53770.0,49820.0,47870.0,48690.0,49910.0,54730.0,55720.0,57050.0,64740.0,68250.0,65370.0,69720.0,76470.0,78490.0,82940.0,76390.0,81970.0,86160.0,87040.0,86620.0,86620.0,86620.0
China,CHN,CO2 emissions (kt),EN.ATM.CO2E.KT,2173360.0,2302190.0,2418180.0,2643530.0,2763900.0,3084870.0,3064880.0,3128650.0,3232120.0,3149200.0,3344090.0,3526750.0,3808330.0,4413300.0,5121830.0,5819120.0,6431910.0,6988210.0,7195010.0,7715110.0,8470570.0,9278250.0,9533210.0,9936680.0,9894940.0,9830430.0,9814310.0,10017770.0,10313460.0,10313460.0,10313460.0
