"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.65113","48.881","54.46204","","51.07427","46.87318","","","",
"American Samoa","ASM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.28083","","","35.1522","","","","","","","48.39249","","","","","","","","","","","",
"Australia","AUS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8426","38.75274","37.63153","39.5365","","","","38.58981","","","","","39.71213","39.60015","38.9362","38.6164","37.7816","36.78888","36.59127","35.26151","33.06493","32.36199","30.52541","31.27629","","","","",
"Austria","AUT","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","50.99292","51.85804","51.29145","53.95279","53.02287","53.07383","53.77747","54.28821","55.07731","55.81209","56.07734","52.47386","51.5995","51.45033","49.03708","49.59442","48.4376","49.50904","48.86982","48.55928","48.90799","48.0473","48.13036","47.07635","","46.89327","48.33468","","44.06058","44.83275","45.41346","45.20663","45.71637","48.93912","47.2796","45.93728","46.57931","46.28443","46.27748","46.7337","44.35989","45.36195","41.21692","41.20598","40.36378","39.87736","39.62838","","","","",
"Azerbaijan","AZE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burundi","BDI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","32.37047","","37.20843","","","","","","","","","29.81729","28.70458","28.54647","","35.53889","39.74942","36.4051","","","37.99769","35.03723","31.90806","31.97977","","29.45294","33.10972","","","24.36195","24.89275","27.91719","27.35601","24.21594","26.81717","","","","","","","",
"Belgium","BEL","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","46.05089","46.35818","44.06215","47.95441","48.52502","50.3638","50.17531","51.62221","","","","49.96591","49.57968","49.80667","","","","","45.45689","46.5633","45.61383","44.67646","","","","","","","","","","","","","","","","","42.13146","","","","","","","",
"Benin","BEN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.69266","25.10314","24.33237","26.81012","28.69094","32.82716","24.67609","19.39643","24.14933","22.23424","27.98253","","21.971","26.36371","26.25183","23.73528","","","","","",
"Burkina Faso","BFA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","18.78621","","19.634","","","20.6292","","20.52986","","","38.74259","","","","","","30.03993","","0","","","","","","","","","10.32474","11.50702","15.71942","","","18.00193","19.06348","18.30538","15.16182","16.8993","22.0908","","","","","",
