Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,68.5871453387377,55.6956704497688,43.3140826299422,8.67355043685465,11.2407211028632,7.64251033986693,2.04377212745414,0.315143473212805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,ASM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Australia,AUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.30220303719691,2.1694690039352,1.48435830725337,1.48312872160553,1.38781711920272,1.5844448945343,1.58228740657171,1.19113467215045,0.933755172572929,0.849101543508474,0.850074333854306,0.911421755512452,1.07574171643695,0.752994297008876,0.608641926621183,1.24415910872488,1.31398591482724,1.19063787405496,1.66945732352009,1.45025091194905,2.41360612069614,2.28784554974853,1.50931073482326,2.56789292567532,2.01922147391487,2.6950641361049,2.6950641361049,2.6950641361049,2.6950641361049,2.6950641361049,2.6950641361049
Austria,AUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.81369685167154,4.44391303481397,3.98285908808747,5.31622900079812,4.99894456064938,3.83667403675378,3.60062716989585,4.29379545658615,4.98121981756394,4.43454169170172,2.84263620269232,2.97705798549135,2.38526669521958,3.20326350758215,2.93794795635049,2.5446989315676,2.63462094210577,2.04046013486712,1.92781540082753,1.71301043488751,1.87534960402744,1.62834018499486,1.08135642555669,1.07668474051123,0.978641911191898,1.39403850201577,1.39403850201577,1.39403850201577,1.39403850201577,1.39403850201577,1.39403850201577
Azerbaijan,AZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,34.4160331720802,37.9445628997868,58.0023275818449,60.3170437247389,71.2708440043253,72.2893686927951,72.4176274360625,71.2995961035875,69.4188243138126,72.1555897887324,71.9503716776298,33.7532946758039,30.9716057964815,35.6948228882834,28.2698675496689,25.6733123469745,24.8950821008027,18.2725316977159,7.95176269463568,2.63408946364215,0.122928915018707,1.66551690154726,2.18809813815904,0.0770745910764751,0.157715949530896,6.50923525599482,6.50923525599482,6.50923525599482,6.50923525599482,6.50923525599482,6.50923525599482
Burundi,BDI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.86934501792523,2.56511111735454,2.1607617980675,2.10509790489239,2.26798054414712,1.78600576745198,1.71684101253693,1.82633153953841,3.14346634176058,1.2415133267759,0.962874367245358,2.11656363682617,1.2009043847836,1.20510764591137,1.98688843313219,2.03012519105345,1.63252240717029,0.928845626542364,0.485744708852279,0.311783177070574,0.432683597455053,0.325791448536185,0.407983239607454,0.191081252129887,0.303488014321278,0.300511876689481,0.300511876689481,0.300511876689481,0.300511876689481,0.300511876689481,0.300511876689481
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.6101694915254,97.4683544303797,97.2222222222222,97.6190476190476,96.969696969697,96.8253968253968,97.5,98.7654320987654,99.0654205607477,97.4025974025974,98.6363636363636,98.6899563318777,99.21875,99.1304347826087,100.0,100.0,100.0,100.0,94.4444444444444,94.4444444444444,94.4444444444444,94.4444444444444,94.4444444444444,94.4444444444444
Burkina Faso,BFA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
